baron_female_manden;Kafuna;Kafuna;Kafuna;;Kafuna;;;;;;;;;x # $Or Tigua
baron_manden;Kafi;Kafi;Kafi;;Kafi;;;;;;;;;x # $Or Tigui
baron_title_ruler_consort_female_manden;Kafuna;Kafuna;Kafuna;;Kafuna;;;;;;;;;x # $Or Tigua
baron_title_ruler_consort_manden;Kafi;Kafi;Kafi;;Kafi;;;;;;;;;x # $Or Tigui
barony_manden;Kafu;Kafu;Kafu;;Kafu;;;;;;;;;x
barony_of_manden;Kafu of;Kafu of;Kafu of;;Kafu of;;;;;;;;;x
city_county_manden;Farinate;Farinate;Farinate;;Farinate;;;;;;;;;x
city_county_of_manden;Farinate of;Farinate of;Farinate of;;Farinate of;;;;;;;;;x
count_female_manden;Farina;Farina;Farina;;Farina;;;;;;;;;x
count_manden;Farin;Farin;Farin;;Farin;;;;;;;;;x
count_title_ruler_consort_female_manden;Farina;Farina;Farina;;Farina;;;;;;;;;x
count_title_ruler_consort_manden;Farin;Farin;Farin;;Farin;;;;;;;;;x
county_manden;Jamana;Jamana;Jamana;;Jamana;;;;;;;;;x
county_of_manden;Jamana of;Jamana of;Jamana of;;Jamana of;;;;;;;;;x
duchy_manden;Maghanate;Maghanate;Maghanate;;Maghanate;;;;;;;;;x
duchy_of_manden;Maghanate of;Maghanate of;Maghanate of;;Maghanate of;;;;;;;;;x
duke_female_manden;Manga;Manga;Manga;;Manga;;;;;;;;;x
duke_manden;Maghan;Maghan;Maghan;;Maghan;;;;;;;;;x
duke_title_ruler_consort_female_manden;Manga;Manga;Manga;;Manga;;;;;;;;;x
duke_title_ruler_consort_manden;Maghan;Maghan;Maghan;;Maghan;;;;;;;;;x
emperor_female_manden;Mansina;Mansina;Mansina;;Mansina;;;;;;;;;x
emperor_manden;Mansa;Mansa;Mansa;;Mansa;;;;;;;;;x
emperor_title_ruler_consort_female_manden;Mansina;Mansina;Mansina;;Mansina;;;;;;;;;x
emperor_title_ruler_consort_manden;Mansa;Mansa;Mansa;;Mansa;;;;;;;;;x
empire_manden;Kurufaba;Kurufaba;Kurufaba;;Kurufaba;;;;;;;;;x
empire_of_manden;Kurufaba of;Kurufaba of;Kurufaba of;;Kurufaba of;;;;;;;;;x
imperial_baron_female_manden;Kafuna;Kafuna;Kafuna;;Kafuna;;;;;;;;;x # $Or Tigua
imperial_baron_manden;Kafi;Kafi;Kafi;;Kafi;;;;;;;;;x # $Or Tigui
imperial_barony_manden;Kafu;Kafu;Kafu;;Kafu;;;;;;;;;x
imperial_barony_of_manden;Kafu of;Kafu of;Kafu of;;Kafu of;;;;;;;;;x
imperial_city_county_manden;Farinate;Farinate;Farinate;;Farinate;;;;;;;;;x
imperial_city_county_of_manden;Farinate of;Farinate of;Farinate of;;Farinate of;;;;;;;;;x
imperial_count_female_manden;Farina;Farina;Farina;;Farina;;;;;;;;;x
imperial_count_manden;Farin;Farin;Farin;;Farin;;;;;;;;;x
imperial_county_manden;Jamana;Jamana;Jamana;;Jamana;;;;;;;;;x
imperial_county_of_manden;Jamana of;Jamana of;Jamana of;;Jamana of;;;;;;;;;x
imperial_duchy_manden;Maghanate;Maghanate;Maghanate;;Maghanate;;;;;;;;;x
imperial_duchy_of_manden;Maghanate of;Maghanate of;Maghanate of;;Maghanate of;;;;;;;;;x
