baron_female_saxon;Frowe;Frowe;Frowe;;Frowe;;;;;;;;;x
baron_saxon;Þegn;Þegn;Þegn;;Þegn;;;;;;;;;x # $Or Thegn
baron_title_ruler_consort_female_saxon;Frowe;Frowe;Frowe;;Frowe;;;;;;;;;x
baron_title_ruler_consort_saxon;Þegn;Þegn;Þegn;;Þegn;;;;;;;;;x # $Or Thegn
city_baron_female_saxon;Tiþingman;Tiþingman;Tiþingman;;Tiþingman;;;;;;;;;x # $Or Tithingman
city_baron_saxon;Tiþingman;Tiþingman;Tiþingman;;Tiþingman;;;;;;;;;x # $Or Tithingman
city_barony_of_saxon;Tiþing of;Tiþing of;Tiþing of;;Tiþing of;;;;;;;;;x # $Or Tithing of
city_barony_saxon;Tiþing;Tiþing;Tiþing;;Tiþing;;;;;;;;;x # $Or Tithing
city_count_female_saxon;Burhealdor;Burhealdor;Burhealdor;;Burhealdor;;;;;;;;;x
city_count_saxon;Burhealdor;Burhealdor;Burhealdor;;Burhealdor;;;;;;;;;x
city_county_of_saxon;Burh;Burh;Burh;;Burh;;;;;;;;;x
city_county_saxon;Burh;Burh;Burh;;Burh;;;;;;;;;x
count_female_saxon;Hlæfdige;Hlæfdige;Hlæfdige;;Hlæfdige;;;;;;;;;x
count_saxon;Ealdorman;Ealdorman;Ealdorman;;Ealdorman;;;;;;;;;x
count_title_ruler_consort_female_saxon;Hlæfdige;Hlæfdige;Hlæfdige;;Hlæfdige;;;;;;;;;x
count_title_ruler_consort_saxon;Ealdorman;Ealdorman;Ealdorman;;Ealdorman;;;;;;;;;x
county_of_saxon;Scír of;Scír of;Scír of;;Scír of;;;;;;;;;x
county_saxon;Scír;Scír;Scír;;Scír;;;;;;;;;x
duchy_of_saxon;Eorldom of;Eorldom of;Eorldom of;;Eorldom of;;;;;;;;;x
duchy_saxon;Eorldom;Eorldom;Eorldom;;Eorldom;;;;;;;;;x
duke_female_saxon;Eorlen;Eorlen;Eorlen;;Eorlen;;;;;;;;;x
duke_saxon;Eorl;Eorl;Eorl;;Eorl;;;;;;;;;x
duke_title_ruler_consort_female_saxon;Eorlen;Eorlen;Eorlen;;Eorlen;;;;;;;;;x
duke_title_ruler_consort_saxon;Eorl;Eorl;Eorl;;Eorl;;;;;;;;;x
emperor_female_saxon;þéodcwén;þéodcwén;þéodcwén;;þéodcwén;;;;;;;;;x
emperor_saxon;Héahcásere;Héahcásere;Héahcásere;;Héahcásere;;;;;;;;;x
