baron_female_frisian;Frowe;Frowe;Frowe;;Frowe;;;;;;;;;x
baron_frisian;Þegn;Þegn;Þegn;;Þegn;;;;;;;;;x # $Or Thegn
baron_title_ruler_consort_female_frisian;Frowe;Frowe;Frowe;;Frowe;;;;;;;;;x
baron_title_ruler_consort_frisian;Þegn;Þegn;Þegn;;Þegn;;;;;;;;;x # $Or Thegn
city_baron_female_frisian;Tiþingman;Tiþingman;Tiþingman;;Tiþingman;;;;;;;;;x # $Or Tithingman
city_baron_frisian;Tiþingman;Tiþingman;Tiþingman;;Tiþingman;;;;;;;;;x # $Or Tithingman
city_barony_frisian;Tiþing;Tiþing;Tiþing;;Tiþing;;;;;;;;;x # $Or Tithing
city_barony_of_frisian;Tiþing of;Tiþing of;Tiþing of;;Tiþing of;;;;;;;;;x # $Or Tithing of
city_count_female_frisian;Burhealdor;Burhealdor;Burhealdor;;Burhealdor;;;;;;;;;x
city_count_frisian;Burhealdor;Burhealdor;Burhealdor;;Burhealdor;;;;;;;;;x
city_county_frisian;Burh;Burh;Burh;;Burh;;;;;;;;;x
city_county_of_frisian;Burh;Burh;Burh;;Burh;;;;;;;;;x
count_female_frisian;Hlæfdige;Hlæfdige;Hlæfdige;;Hlæfdige;;;;;;;;;x
count_frisian;Ealdorman;Ealdorman;Ealdorman;;Ealdorman;;;;;;;;;x
count_title_ruler_consort_female_frisian;Hlæfdige;Hlæfdige;Hlæfdige;;Hlæfdige;;;;;;;;;x
count_title_ruler_consort_frisian;Ealdorman;Ealdorman;Ealdorman;;Ealdorman;;;;;;;;;x
county_frisian;Scír;Scír;Scír;;Scír;;;;;;;;;x
county_of_frisian;Scír of;Scír of;Scír of;;Scír of;;;;;;;;;x
duchy_frisian;Eorldom;Eorldom;Eorldom;;Eorldom;;;;;;;;;x
duchy_of_frisian;Eorldom of;Eorldom of;Eorldom of;;Eorldom of;;;;;;;;;x
duke_female_frisian;Eorlen;Eorlen;Eorlen;;Eorlen;;;;;;;;;x
duke_frisian;Eorl;Eorl;Eorl;;Eorl;;;;;;;;;x
duke_title_ruler_consort_female_frisian;Eorlen;Eorlen;Eorlen;;Eorlen;;;;;;;;;x
duke_title_ruler_consort_frisian;Eorl;Eorl;Eorl;;Eorl;;;;;;;;;x
emperor_female_frisian;þéodcwén;þéodcwén;þéodcwén;;þéodcwén;;;;;;;;;x
emperor_frisian;Héahcásere;Héahcásere;Héahcásere;;Héahcásere;;;;;;;;;x
emperor_title_ruler_consort_female_frisian;þéodcwén;þéodcwén;þéodcwén;;þéodcwén;;;;;;;;;x
emperor_title_ruler_consort_frisian;Héahcásere;Héahcásere;Héahcásere;;Héahcásere;;;;;;;;;x
empire_frisian;Héafodríce;Héafodríce;Héafodríce;;Héafodríce;;;;;;;;;x
empire_of_frisian;Héafodríce of;Héafodríce of;Héafodríce of;;Héafodríce of;;;;;;;;;x
imperial_baron_female_frisian;Frowe;Frowe;Frowe;;Frowe;;;;;;;;;x
imperial_baron_frisian;Þegn;Þegn;Þegn;;Þegn;;;;;;;;;x # $Or Thegn
