
b_alexandria_adj_romanian;Alexãndresc;Alexãndresc;Alexãndresc;;Alexãndresc;;;;;;;;;x
b_antiocheia_adj_romanian;Antiohian;Antiohian;Antiohian;;Antiohian;;;;;;;;;x
b_athens_adj_romanian;Ateneu;Ateneu;Ateneu;;Ateneu;;;;;;;;;x
b_bacau_adj_romanian;Bãcãuan;Bãcãuan;Bãcãuan;;Bãcãuan;;;;;;;;;x
b_belgrade_adj_romanian;Belgrãdean;Belgrãdean;Belgrãdean;;Belgrãdean;;;;;;;;;x
b_belogradchik_adj_romanian;Belgrãdean;Belgrãdean;Belgrãdean;;Belgrãdean;;;;;;;;;x
b_bilina_adj_romanian;Bilnitean;Bilnitean;Bilnitean;;Bilnitean;;;;;;;;;x
b_branicevo_adj_romanian;Branicevean;Branicevean;Branicevean;;Branicevean;;;;;;;;;x
b_broumovkladsko_adj_romanian;Brumesc;Brumesc;Brumesc;;Brumesc;;;;;;;;;x
b_cernauti_adj_romanian;Cernãutean;Cernãutean;Cernãutean;;Cernãutean;;;;;;;;;x
b_chernobel_adj_romanian;Cernobâlesc;Cernobâlesc;Cernobâlesc;;Cernobâlesc;;;;;;;;;x
b_chilia_adj_romanian;Chilian;Chilian;Chilian;;Chilian;;;;;;;;;x
b_constantia_adj_romanian;Constãntean;Constãntean;Constãntean;;Constãntean;;;;;;;;;x
b_csurgo_adj_romanian;Ciurgesc;Ciurgesc;Ciurgesc;;Ciurgesc;;;;;;;;;x
b_debrc_adj_romanian;Debretean;Debretean;Debretean;;Debretean;;;;;;;;;x
b_dioclea_adj_romanian;Doclean;Doclean;Doclean;;Doclean;;;;;;;;;x
b_esztergom_adj_romanian;Strigonesc;Strigonesc;Strigonesc;;Strigonesc;;;;;;;;;x
b_grobnik_vinodol_adj_romanian;Grobnicesc;Grobnicesc;Grobnicesc;;Grobnicesc;;;;;;;;;x
b_hradiste_adj_romanian;Grãdishtean;Grãdishtean;Grãdishtean;;Grãdishtean;;;;;;;;;x
b_kalisz_adj_romanian;Setidãvean;Setidãvean;Setidãvean;;Setidãvean;;;;;;;;;x
b_kassa_adj_romanian;Cashovesc;Cashovesc;Cashovesc;;Cashovesc;;;;;;;;;x
b_kastoria_adj_romanian;Custurean;Custurean;Custurean;;Custurean;;;;;;;;;x
b_khortytsia_adj_romanian;Hortîtean;Hortîtean;Hortîtean;;Hortîtean;;;;;;;;;x
b_khotynchernivstskij_adj_romanian;Hotinesc;Hotinesc;Hotinesc;;Hotinesc;;;;;;;;;x
b_konstanz_adj_romanian;Constãntean;Constãntean;Constãntean;;Constãntean;;;;;;;;;x
b_korchev_adj_romanian;Bosforesc;Bosforesc;Bosforesc;;Bosforesc;;;;;;;;;x
b_kucevo_adj_romanian;Cuciovean;Cuciovean;Cuciovean;;Cuciovean;;;;;;;;;x
b_miskolc_adj_romanian;Mishcoltesc;Mishcoltesc;Mishcoltesc;;Mishcoltesc;;;;;;;;;x
b_moskva_adj_romanian;Moscovean;Moscovean;Moscovean;;Moscovean;;;;;;;;;x
b_nagykapos_adj_romanian;Cãpushan;Cãpushan;Cãpushan;;Cãpushan;;;;;;;;;x
b_oryahovo_adj_romanian;Rahovan;Rahovan;Rahovan;;Rahovan;;;;;;;;;x
b_ovruch_adj_romanian;Ovrucesc;Ovrucesc;Ovrucesc;;Ovrucesc;;;;;;;;;x
b_pecs_adj_romanian;Becesc;Becesc;Becesc;;Becesc;;;;;;;;;x
b_perushtitsa_adj_romanian;Perushitean;Perushitean;Perushitean;;Perushitean;;;;;;;;;x
b_petrich_adj_romanian;Petricean;Petricean;Petricean;;Petricean;;;;;;;;;x
b_podgorica_adj_romanian;Podgorean;Podgorean;Podgorean;;Podgorean;;;;;;;;;x
b_poznan_adj_romanian;Posnan;Posnan;Posnan;;Posnan;;;;;;;;;x
b_pristina_adj_romanian;Prishtinean;Prishtinean;Prishtinean;;Prishtinean;;;;;;;;;x
b_rzeszow_adj_romanian;Reshovesc;Reshovesc;Reshovesc;;Reshovesc;;;;;;;;;x
b_sudovavyshnia_adj_romanian;Vîshnesc;Vîshnesc;Vîshnesc;;Vîshnesc;;;;;;;;;x
b_szatmarvar_adj_romanian;Sãtmãrean;Sãtmãrean;Sãtmãrean;;Sãtmãrean;;;;;;;;;x
b_szeghalom_adj_romanian;Cuian;Cuian;Cuian;;Cuian;;;;;;;;;x
b_szejesfehervar_adj_romanian;Albesc;Albesc;Albesc;;Albesc;;;;;;;;;x
b_szekelyhid_adj_romanian;Sãcuian;Sãcuian;Sãcuian;;Sãcuian;;;;;;;;;x
b_szentmaratonhegy_adj_romanian;Sânmartinesc;Sânmartinesc;Sânmartinesc;;Sânmartinesc;;;;;;;;;x
b_thorn_adj_romanian;Turnesc;Turnesc;Turnesc;;Turnesc;;;;;;;;;x
b_tulcea_adj_romanian;Tulcean;Tulcean;Tulcean;;Tulcean;;;;;;;;;x
b_tysmenytsya_adj_romanian;Tismen;Tismen;Tismen;;Tismen;;;;;;;;;x
b_valkovar_adj_romanian;Vâlcãu;Vâlcãu;Vâlcãu;;Vâlcãu;;;;;;;;;x
b_veles_adj_romanian;Velescirean;Velescirean;Velescirean;;Velescirean;;;;;;;;;x
b_venezia_adj_romanian;Venetian;Venetian;Venetian;;Venetian;;;;;;;;;x
b_vinnytsia_adj_romanian;Vinitean;Vinitean;Vinitean;;Vinitean;;;;;;;;;x
b_wien_adj_romanian;Vienez;Vienez;Vienez;;Vienez;;;;;;;;;x
b_zhitomir_adj_romanian;Jîtomîresc;Jîtomîresc;Jîtomîresc;;Jîtomîresc;;;;;;;;;x
b_zilah_adj_romanian;Zãlãuan;Zãlãuan;Zãlãuan;;Zãlãuan;;;;;;;;;x
b_zvecan_adj_romanian;Zvecean;Zvecean;Zvecean;;Zvecean;;;;;;;;;x
