########################################;;;;;;;;;;;;;;
#NOBLES;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
baron_croatian;Barun;Barun;Barun;;Barun;;;;;;;;;x
baron_female_croatian;Barunesa;Barunesa;Barunesa;;Barunesa;;;;;;;;;x
count_croatian;Župan;Župan;Župan;;Župan;;;;;;;;;x
duke_croatian;Ban;Ban;Ban;;Ban;;;;;;;;;x
king_croatian;Kralj;Kralj;Kralj;;Kralj;;;;;;;;;x
king_female_croatian;Kraljica;Kraljica;Kraljica;;Kraljica;;;;;;;;;x
emperor_croatian;Car;Car;Car;;Car;;;;;;;;;x
emperor_female_croatian;Carica;Carica;Carica;;Carica;;;;;;;;;x
vice_royalty_duke_croatian;Ban;Ban;Ban;;Ban;;;;;;;;;x
vice_royalty_king_croatian;Kralj;Kralj;Kralj;;Kralj;;;;;;;;;x
vice_royalty_king_female_croatian;Kraljica;Kraljica;Kraljica;;Kraljica;;;;;;;;;x
### CITY
city_baron_croatian;Nacelnik;Nacelnik;Nacelnik;;Nacelnik;;;;;;;;;x
### IMPERIAL
imperial_baron_croatian;Barun;Barun;Barun;;Barun;;;;;;;;;x
imperial_baron_female_croatian;Barunesa;Barunesa;Barunesa;;Barunesa;;;;;;;;;x
imperial_count_croatian;Župan;Župan;Župan;;Župan;;;;;;;;;x
imperial_duke_croatian;Ban;Ban;Ban;;Ban;;;;;;;;;x
imperial_king_croatian;Kralj;Kralj;Kralj;;Kralj;;;;;;;;;x
imperial_king_female_croatian;Kraljica;Kraljica;Kraljica;;Kraljica;;;;;;;;;x
imperial_emperor_croatian;Car;Car;Car;;Car;;;;;;;;;x
imperial_emperor_female_croatian;Carica;Carica;Carica;;Carica;;;;;;;;;x
imperial_city_baron_croatian;Nacelnik;Nacelnik;Nacelnik;;Nacelnik;;;;;;;;;x
imperial_vice_royalty_duke_croatian;Ban;Ban;Ban;;Ban;;;;;;;;;x
imperial_vice_royalty_king_croatian;Kralj;Kralj;Kralj;;Kralj;;;;;;;;;x
imperial_vice_royalty_king_female_croatian;Kraljica;Kraljica;Kraljica;;Kraljica;;;;;;;;;x
### TRIBAL
tribal_baron_croatian;Barun;Barun;Barun;;Barun;;;;;;;;;x
tribal_baron_female_croatian;Barunesa;Barunesa;Barunesa;;Barunesa;;;;;;;;;x
tribal_count_croatian;Župan;Župan;Župan;;Župan;;;;;;;;;x
tribal_duke_croatian;Ban;Ban;Ban;;Ban;;;;;;;;;x
tribal_king_croatian;Kralj;Kralj;Kralj;;Kralj;;;;;;;;;x
tribal_king_female_croatian;Kraljica;Kraljica;Kraljica;;Kraljica;;;;;;;;;x
tribal_emperor_croatian;Car;Car;Car;;Car;;;;;;;;;x
tribal_emperor_female_croatian;Carica;Carica;Carica;;Carica;;;;;;;;;x
tribal_city_baron_croatian;Nacelnik;Nacelnik;Nacelnik;;Nacelnik;;;;;;;;;x
########################################;;;;;;;;;;;;;;
#TITLES;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
barony_of_croatian;Barunovina;Barunovina;Barunovina;;Barunovina;;;;;;;;;x
barony_croatian;Barunovina;Barunovina;Barunovina;;Barunovina;;;;;;;;;x
county_of_croatian;Županija;Županija;Županija;;Županija;;;;;;;;;x
county_croatian;Županija;Županija;Županija;;Županija;;;;;;;;;x
duchy_of_croatian;Banovina;Banovina;Banovina;;Banovina;;;;;;;;;x
duchy_croatian;Banovina;Banovina;Banovina;;Banovina;;;;;;;;;x
kingdom_of_croatian;Kraljevina;Kraljevina;Kraljevina;;Kraljevina;;;;;;;;;x
kingdom_croatian;Kraljevina;Kraljevina;Kraljevina;;Kraljevina;;;;;;;;;x
empire_of_croatian;Carevina;Carevina;Carevina;;Carevina;;;;;;;;;x
empire_croatian;Carevina;Carevina;Carevina;;Carevina;;;;;;;;;x
city_barony_of_croatian;Grad;Grad;Grad;;Grad;;;;;;;;;x
city_barony_croatian;Grad;Grad;Grad;;Grad;;;;;;;;;x
vice_royalty_duchy_of_croatian;Banovina;Banovina;Banovina;;Banovina;;;;;;;;;x
vice_royalty_kingdom_of_croatian;Kraljevina;Kraljevina;Kraljevina;;Kraljevina;;;;;;;;;x
### IMPERIAL
imperial_barony_of_croatian;Barunovina;Barunovina;Barunovina;;Barunovina;;;;;;;;;x
imperial_barony_croatian;Barunovina;Barunovina;Barunovina;;Barunovina;;;;;;;;;x
imperial_county_of_croatian;Županija;Županija;Županija;;Županija;;;;;;;;;x
imperial_county_croatian;Županija;Županija;Županija;;Županija;;;;;;;;;x
imperial_duchy_of_croatian;Banovina;Banovina;Banovina;;Banovina;;;;;;;;;x
imperial_duchy_croatian;Banovina;Banovina;Banovina;;Banovina;;;;;;;;;x
imperial_kingdom_of_croatian;Kraljevina;Kraljevina;Kraljevina;;Kraljevina;;;;;;;;;x
imperial_kingdom_croatian;Kraljevina;Kraljevina;Kraljevina;;Kraljevina;;;;;;;;;x
imperial_empire_of_croatian;Carevina;Carevina;Carevina;;Carevina;;;;;;;;;x
imperial_empire_croatian;Carevina;Carevina;Carevina;;Carevina;;;;;;;;;x
imperial_city_barony_of_croatian;Grad;Grad;Grad;;Grad;;;;;;;;;x
imperial_city_barony_croatian;Grad;Grad;Grad;;Grad;;;;;;;;;x
imperial_vice_royalty_duchy_of_croatian;Banovina;Banovina;Banovina;;Banovina;;;;;;;;;x
imperial_vice_royalty_kingdom_of_croatian;Kraljevina;Kraljevina;Kraljevina;;Kraljevina;;;;;;;;;x
### TRIBAL
tribal_barony_of_croatian;Barunovina;Barunovina;Barunovina;;Barunovina;;;;;;;;;x
tribal_barony_croatian;Barunovina;Barunovina;Barunovina;;Barunovina;;;;;;;;;x
tribal_county_of_croatian;Županija;Županija;Županija;;Županija;;;;;;;;;x
tribal_county_croatian;Županija;Županija;Županija;;Županija;;;;;;;;;x
tribal_duchy_of_croatian;Banovina;Banovina;Banovina;;Banovina;;;;;;;;;x
tribal_duchy_croatian;Banovina;Banovina;Banovina;;Banovina;;;;;;;;;x
tribal_kingdom_of_croatian;Kraljevina;Kraljevina;Kraljevina;;Kraljevina;;;;;;;;;x
tribal_kingdom_croatian;Kraljevina;Kraljevina;Kraljevina;;Kraljevina;;;;;;;;;x
tribal_empire_of_croatian;Carevina;Carevina;Carevina;;Carevina;;;;;;;;;x
tribal_empire_croatian;Carevina;Carevina;Carevina;;Carevina;;;;;;;;;x
tribal_city_barony_of_croatian;Grad;Grad;Grad;;Grad;;;;;;;;;x
tribal_city_barony_croatian;Grad;Grad;Grad;;Grad;;;;;;;;;x
########################################;;;;;;;;;;;;;;
#JOBS;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
job_chancellor_croatian;Kancelar;Kancelar;Kancelar;;Kancelar;;;;;;;;;x
job_marshal_croatian;Vojvoda;Vojvoda;Vojvoda;;Vojvoda;;;;;;;;;x
job_treasurer_croatian;Komornik;Komornik;Komornik;;Komornik;;;;;;;;;x
job_spymaster_croatian;Uhoda;Uhoda;Uhoda;;Uhoda;;;;;;;;;x
job_spiritual_croatian;Kapelan;Kapelan;Kapelan;;Kapelan;;;;;;;;;x
### IMPERIAL
imperial_job_chancellor_croatian;Kancelar;Kancelar;Kancelar;;Kancelar;;;;;;;;;x
imperial_job_marshal_croatian;Vojvoda;Vojvoda;Vojvoda;;Vojvoda;;;;;;;;;x
imperial_job_treasurer_croatian;Komornik;Komornik;Komornik;;Komornik;;;;;;;;;x
