#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;
########################################;;;;;;;;;;;;;;
#JOBS;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
job_advisor_romanian;Sfetnic;Sfetnic;Sfetnic;;Sfetnic;;;;;;;;;x
job_chancellor_romanian;Logofat;Logofat;Logofat;;Logofat;;;;;;;;;x
job_marshal_romanian;Spitar;Spitar;Spitar;;Spitar;;;;;;;;;x
job_treasurer_romanian;Vistier;Vistier;Vistier;;Vistier;;;;;;;;;x
job_spiritual_romanian;Duhovnic;Duhovnic;Duhovnic;;Duhovnic;;;;;;;;;x
########################################;;;;;;;;;;;;;;
#TITLES;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
title_cupbearer_romanian;Paharnic;Paharnic;Paharnic;;Paharnic;;;;;;;;;x
title_master_of_the_horse_romanian;Comis;Comis;Comis;;Comis;;;;;;;;;x
title_seneschal_romanian;Stolnic;Stolnic;Stolnic;;Stolnic;;;;;;;;;x

