########################################
#JOBS#
########################################
########################################
#MINOR#
########################################
########################################
#NOBLES#
########################################
baron_female_frankish;Baronesse;Baronesse;Baronesse;;Baronesse;;;;;;;;;x
baron_title_rule_female_frankish;Baronesse;Baronesse;Baronesse;;Baronesse;;;;;;;;;x
city_baron_frankish;Provost;Provost;Provost;;Provost;;;;;;;;;x
city_count_frankish;Baillif;Baillif;Baillif;;Baillif;;;;;;;;;x
count_female_frankish;Contesse;Contesse;Contesse;;Contesse;;;;;;;;;x
count_frankish;Conte;Conte;Conte;;Conte;;;;;;;;;x
count_title_ruler_consort_female_frankish;Contesse;Contesse;Contesse;;Contesse;;;;;;;;;x
count_title_ruler_consort_frankish;Conte;Conte;Conte;;Conte;;;;;;;;;x
emperor_female_frankish;Empererriz;Empererriz;Empererriz;;Empererriz;;;;;;;;;x
emperor_frankish;Emperéor;Emperéor;Emperéor;;Emperéor;;;;;;;;;x
emperor_title_queen_mother_frankish;Empererriz veuve;Empererriz veuve;Empererriz veuve;;Empererriz veuve;;;;;;;;;x
temple_baron_frankish;Évesque;Évesque;Évesque;;Évesque;;;;;;;;;x
temple_count_frankish;Prince-Évesque;Prince-Évesque;Prince-Évesque;;Prince-Évesque;;;;;;;;;x
temple_duke_frankish;Prince-Archevesque;Prince-Archevesque;Prince-Archevesque;;Prince-Archevesque;;;;;;;;;x
title_queen_mother_frankish;Reine mere;Reine mere;Reine mere;;Reine mere;;;;;;;;;x
title_regent_frankish;Régent;Régent;Régent;;Régent;;;;;;;;;x
########################################
#TITLES#
########################################
barony_of_frankish;Baronie de;Baronie de;Baronie de;;Baronie de;;;;;;;;;x
city_barony_of_frankish;Provoste de;Provoste de;Provoste de;;Provoste de;;;;;;;;;x
city_county_of_frankish;Bailliage de;Bailliage de;Bailliage de;;Bailliage de;;;;;;;;;x
county_of_frankish;Conté de;Conté de;Conté de;;Conté de;;;;;;;;;x
empire_of_frankish;Empire de;Empire de;Empire de;;Empire de;;;;;;;;;x
kingdom_of_frankish;Roiaume de;Roiaume de;Roiaume de;;Roiaume de;;;;;;;;;x
temple_barony_of_frankish;Évesquie de;Évesquie de;Évesquie de;;Évesquie de;;;;;;;;;x
temple_county_of_frankish;Prince-Évesquie de;Prince-Évesquie de;Prince-Évesquie de;;Prince-Évesquie de;;;;;;;;;x
temple_duchy_of_frankish;Prince-Archevesquie de;Prince-Archevesquie de;Prince-Archevesquie de;;Prince-Archevesquie de;;;;;;;;;x

