baron_female_pictish;Argotes;Argotes;Argotes;;Argotes;;;;;;;;;x
baron_pictish;Argot;Argot;Argot;;Argot;;;;;;;;;x
baron_title_ruler_consort_female_pictish;Argotes;Argotes;Argotes;;Argotes;;;;;;;;;x
baron_title_ruler_consort_pictish;Argot;Argot;Argot;;Argot;;;;;;;;;x
barony_of_pictish;Túath of;Túath of;Túath of;;Túath of;;;;;;;;;x
barony_pictish;Kantref;Kantref;Kantref;;Kantref;;;;;;;;;x
city_baron_female_pictish;Báille;Báille;Báille;;Báille;;;;;;;;;x # $I think it's ok but not sure
city_baron_pictish;Báille;Báille;Báille;;Báille;;;;;;;;;x
city_barony_of_pictish;Bhaile Mòr of;Bhaile Mòr of;Bhaile Mòr of;;Bhaile Mòr of;;;;;;;;;x
city_barony_pictish;Din;Din;Din;;Din;;;;;;;;;x
city_count_female_pictish;Ukelfaires;Ukelfaires;Ukelfaires;;Ukelfaires;;;;;;;;;x
city_count_pictish;Ukelfair;Ukelfair;Ukelfair;;Ukelfair;;;;;;;;;x
city_county_of_pictish;Siorrachd of;Siorrachd of;Siorrachd of;;Siorrachd of;;;;;;;;;x
city_county_pictish;Sir;Sir;Sir;;Sir;;;;;;;;;x
count_female_pictish;Pendevikes;Pendevikes;Pendevikes;;Pendevikes;;;;;;;;;x
count_pictish;Pendevik;Pendevik;Pendevik;;Pendevik;;;;;;;;;x
count_title_ruler_consort_female_pictish;Pendevikes;Pendevikes;Pendevikes;;Pendevikes;;;;;;;;;x
count_title_ruler_consort_pictish;Pendevik;Pendevik;Pendevik;;Pendevik;;;;;;;;;x
county_of_pictish;Cóicid of;Cóicid of;Cóicid of;;Cóicid of;;;;;;;;;x
county_pictish;Kantrefod;Kantrefod;Kantrefod;;Kantrefod;;;;;;;;;x
duchy_of_pictish;Rìochd of;Rìochd of;Rìochd of;;Rìochd of;;;;;;;;;x
duchy_pictish;Tuwissokaith;Tuwissokaith;Tuwissokaith;;Tuwissokaith;;;;;;;;;x
duke_female_pictish;Tuwissokes;Tuwissokes;Tuwissokes;;Tuwissokes;;;;;;;;;x
duke_pictish;Tuwissok;Tuwissok;Tuwissok;;Tuwissok;;;;;;;;;x
duke_title_ruler_consort_female_pictish;Tuwissokes;Tuwissokes;Tuwissokes;;Tuwissokes;;;;;;;;;x
duke_title_ruler_consort_pictish;Tuwissok;Tuwissok;Tuwissok;;Tuwissok;;;;;;;;;x
emperor_female_pictish;Ambrodres;Ambrodres;Ambrodres;;Ambrodres;;;;;;;;;x
emperor_pictish;Ambrodur;Ambrodur;Ambrodur;;Ambrodur;;;;;;;;;x
emperor_title_ruler_consort_female_pictish;Ambrodres;Ambrodres;Ambrodres;;Ambrodres;;;;;;;;;x
emperor_title_ruler_consort_pictish;Ambrodur;Ambrodur;Ambrodur;;Ambrodur;;;;;;;;;x
empire_of_pictish;Impireacht of;Impireacht of;Impireacht of;;Impireacht of;;;;;;;;;x
empire_pictish;Ambrodraith;Ambrodraith;Ambrodraith;;Ambrodraith;;;;;;;;;x
imperial_baron_female_pictish;Argotes;Argotes;Argotes;;Argotes;;;;;;;;;x
imperial_baron_pictish;Argot;Argot;Argot;;Argot;;;;;;;;;x
imperial_barony_of_pictish;Túath of;Túath of;Túath of;;Túath of;;;;;;;;;x
imperial_barony_pictish;Kantref;Kantref;Kantref;;Kantref;;;;;;;;;x
imperial_city_baron_female_pictish;Báille;Báille;Báille;;Báille;;;;;;;;;x # $I think it's ok but not sure
imperial_city_baron_pictish;Báille;Báille;Báille;;Báille;;;;;;;;;x
imperial_city_barony_of_pictish;Bhaile Mòr of;Bhaile Mòr of;Bhaile Mòr of;;Bhaile Mòr of;;;;;;;;;x
imperial_city_barony_pictish;Din;Din;Din;;Din;;;;;;;;;x
imperial_city_county_of_pictish;Siorrachd of;Siorrachd of;Siorrachd of;;Siorrachd of;;;;;;;;;x
imperial_city_county_pictish;Sir;Sir;Sir;;Sir;;;;;;;;;x
imperial_count_female_pictish;Pendevikes;Pendevikes;Pendevikes;;Pendevikes;;;;;;;;;x
imperial_count_pictish;Pendevik;Pendevik;Pendevik;;Pendevik;;;;;;;;;x
imperial_county_of_pictish;Cóicid of;Cóicid of;Cóicid of;;Cóicid of;;;;;;;;;x
imperial_county_pictish;Kantrefod;Kantrefod;Kantrefod;;Kantrefod;;;;;;;;;x
imperial_duchy_of_pictish;Rìochd of;Rìochd of;Rìochd of;;Rìochd of;;;;;;;;;x
imperial_duchy_pictish;Tuwissokaith;Tuwissokaith;Tuwissokaith;;Tuwissokaith;;;;;;;;;x
imperial_duke_female_pictish;Tuwissokes;Tuwissokes;Tuwissokes;;Tuwissokes;;;;;;;;;x
imperial_duke_pictish;Tuwissok;Tuwissok;Tuwissok;;Tuwissok;;;;;;;;;x
imperial_emperor_female_pictish;Ambrodres;Ambrodres;Ambrodres;;Ambrodres;;;;;;;;;x
imperial_emperor_pictish;Ambrodur;Ambrodur;Ambrodur;;Ambrodur;;;;;;;;;x
imperial_empire_of_pictish;Impireacht of;Impireacht of;Impireacht of;;Impireacht of;;;;;;;;;x
imperial_empire_pictish;Ambrodraith;Ambrodraith;Ambrodraith;;Ambrodraith;;;;;;;;;x
imperial_job_chancellor_pictish;Great Chamberlain;Great Chamberlain;Great Chamberlain;;Great Chamberlain;;;;;;;;;x
imperial_job_marshal_pictish;Marischal;Marischal;Marischal;;Marischal;;;;;;;;;x
imperial_job_treasurer_pictish;Great Steward;Great Steward;Great Steward;;Great Steward;;;;;;;;;x
imperial_king_female_pictish;Rigen;Rigen;Rigen;;Rigen;;;;;;;;;x
imperial_king_pictish;Tiarn;Tiarn;Tiarn;;Tiarn;;;;;;;;;x
imperial_king_title_ruler_consort_female_pictish;Banríon Chéile;Banríon Chéile;Banríon Chéile;;Banríon Chéile;;;;;;;;;x
imperial_king_title_ruler_consort_pictish;Tiarn;Tiarn;Tiarn;;Tiarn;;;;;;;;;x
imperial_kingdom_of_pictish;Ard Rìochd of;Ard Rìochd of;Ard Rìochd of;;Ard Rìochd of;;;;;;;;;x
imperial_kingdom_pictish;Tiarnas;Tiarnas;Tiarnas;;Tiarnas;;;;;;;;;x
imperial_title_prince_female_pictish;Etivedes;Etivedes;Etivedes;;Etivedes;;;;;;;;;x
imperial_title_prince_pictish;Etived;Etived;Etived;;Etived;;;;;;;;;x
imperial_tribal_duchy_of_pictish;Rìochd of;Rìochd of;Rìochd of;;Rìochd of;;;;;;;;;x
imperial_tribal_duchy_pictish;Rìochd of;Rìochd of;Rìochd of;;Rìochd of;;;;;;;;;x
imperial_vice_royalty_duchy_of_pictish;Rìochd of;Rìochd of;Rìochd of;;Rìochd of;;;;;;;;;x
imperial_vice_royalty_duchy_pictish;Tuwissokaith;Tuwissokaith;Tuwissokaith;;Tuwissokaith;;;;;;;;;x
imperial_vice_royalty_duke_female_pictish;Tuwissokes;Tuwissokes;Tuwissokes;;Tuwissokes;;;;;;;;;x
imperial_vice_royalty_duke_pictish;Tuwissok;Tuwissok;Tuwissok;;Tuwissok;;;;;;;;;x
imperial_vice_royalty_king_female_pictish;Rigen;Rigen;Rigen;;Rigen;;;;;;;;;x
imperial_vice_royalty_king_pictish;Tiarn;Tiarn;Tiarn;;Tiarn;;;;;;;;;x
imperial_vice_royalty_kingdom_of_pictish;Ard Rìochd of;Ard Rìochd of;Ard Rìochd of;;Ard Rìochd of;;;;;;;;;x
imperial_vice_royalty_kingdom_pictish;Tiarnas;Tiarnas;Tiarnas;;Tiarnas;;;;;;;;;x
job_chancellor_female_pictish;Great Chamberlain;Great Chamberlain;Great Chamberlain;;Great Chamberlain;;;;;;;;;x
job_chancellor_pictish;Great Chamberlain;Great Chamberlain;Great Chamberlain;;Great Chamberlain;;;;;;;;;x
job_marshal_pictish;Marischal;Marischal;Marischal;;Marischal;;;;;;;;;x
job_treasurer_female_pictish;Great Steward;Great Steward;Great Steward;;Great Steward;;;;;;;;;x
job_treasurer_pictish;Great Steward;Great Steward;Great Steward;;Great Steward;;;;;;;;;x
king_female_pictish;Rigen;Rigen;Rigen;;Rigen;;;;;;;;;x
king_pictish;Tiarn;Tiarn;Tiarn;;Tiarn;;;;;;;;;x
king_title_ruler_consort_female_pictish;Banríon Chéile;Banríon Chéile;Banríon Chéile;;Banríon Chéile;;;;;;;;;x
king_title_ruler_consort_pictish;Tiarn;Tiarn;Tiarn;;Tiarn;;;;;;;;;x
kingdom_of_pictish;Ard Rìochd of;Ard Rìochd of;Ard Rìochd of;;Ard Rìochd of;;;;;;;;;x
