baron_female_serbian;Barunesa;Barunesa;Barunesa;;Barunesa;;;;;;;;;x
baron_serbian;Barun;Barun;Barun;;Barun;;;;;;;;;x
baron_title_ruler_consort_female_serbian;Barunesa;Barunesa;Barunesa;;Barunesa;;;;;;;;;x
baron_title_ruler_consort_serbian;Barun;Barun;Barun;;Barun;;;;;;;;;x
barony_of_serbian;Barunovina;Barunovina;Barunovina;;Barunovina;;;;;;;;;x
barony_serbian;Barunovina;Barunovina;Barunovina;;Barunovina;;;;;;;;;x
city_baron_female_serbian;Nacelnik;Nacelnik;Nacelnik;;Nacelnik;;;;;;;;;x
city_baron_serbian;Nacelnik;Nacelnik;Nacelnik;;Nacelnik;;;;;;;;;x
city_barony_of_serbian;Grad;Grad;Grad;;Grad;;;;;;;;;x
city_barony_serbian;Grad;Grad;Grad;;Grad;;;;;;;;;x
city_county_of_serbian;Grad;Grad;Grad;;Grad;;;;;;;;;x
city_county_serbian;Grad;Grad;Grad;;Grad;;;;;;;;;x
count_female_serbian;Župan;Župan;Župan;;Župan;;;;;;;;;x
count_serbian;Župan;Župan;Župan;;Župan;;;;;;;;;x
count_title_ruler_consort_female_serbian;Župan;Župan;Župan;;Župan;;;;;;;;;x
count_title_ruler_consort_serbian;Župan;Župan;Župan;;Župan;;;;;;;;;x
county_of_serbian;Županija;Županija;Županija;;Županija;;;;;;;;;x
county_serbian;Županija;Županija;Županija;;Županija;;;;;;;;;x
duchy_of_serbian;Kneževina;Kneževina;Kneževina;;Kneževina;;;;;;;;;x
duchy_serbian;Kneževina;Kneževina;Kneževina;;Kneževina;;;;;;;;;x
duke_serbian;Knez;Knez;Knez;;Knez;;;;;;;;;x
duke_title_ruler_consort_serbian;Knez;Knez;Knez;;Knez;;;;;;;;;x
emperor_female_serbian;Carica;Carica;Carica;;Carica;;;;;;;;;x
emperor_serbian;Car;Car;Car;;Car;;;;;;;;;x
emperor_title_ruler_consort_female_serbian;Carica;Carica;Carica;;Carica;;;;;;;;;x
